,user_id,date,call,sms,traffic
2383,476,2022-01-04,760,218,722
2384,476,2022-01-05,650,242,180
2385,477,2022-01-01,379,275,360
2386,477,2022-01-02,477,133,419
2387,477,2022-01-03,288,440,373
2388,477,2022-01-04,529,155,504
2389,477,2022-01-05,260,310,788
2390,478,2022-01-01,410,547,475
2391,478,2022-01-02,101,654,418
2392,478,2022-01-03,356,195,315
2393,478,2022-01-04,370,399,402
2394,478,2022-01-05,384,336,370
2395,479,2022-01-01,517,493,431
2396,479,2022-01-02,424,232,379
2397,479,2022-01-03,89,426,482
2398,479,2022-01-04,285,241,346
2399,479,2022-01-05,382,426,297
2400,480,2022-01-01,171,201,92
2401,480,2022-01-02,358,475,375
2402,480,2022-01-03,325,152,250
2403,480,2022-01-04,301,493,260
2404,480,2022-01-05,411,233,247
2405,481,2022-01-01,128,346,485
2406,481,2022-01-02,304,169,155
2407,481,2022-01-03,785,397,518
2408,481,2022-01-04,546,220,456
2409,481,2022-01-05,285,335,101
2410,482,2022-01-01,414,171,205
2411,482,2022-01-02,304,393,374
2412,482,2022-01-03,451,304,89
2413,482,2022-01-04,78,545,305
2414,482,2022-01-05,210,391,126
2415,483,2022-01-01,266,382,150
2416,483,2022-01-02,316,683,477
2417,483,2022-01-03,425,367,424
2418,483,2022-01-04,335,413,240
2419,483,2022-01-05,339,143,265
2420,484,2022-01-01,265,116,448
2421,484,2022-01-02,204,744,87
2422,484,2022-01-03,457,29,306
2423,484,2022-01-04,333,257,294
2424,484,2022-01-05,146,372,548
2425,485,2022-01-01,245,223,282
2426,485,2022-01-02,486,285,390
2427,485,2022-01-03,727,517,216
2428,485,2022-01-04,409,234,538
2429,485,2022-01-05,495,200,179
2430,486,2022-01-01,164,377,358
2431,486,2022-01-02,371,290,396
2432,486,2022-01-03,392,279,149
2433,486,2022-01-04,528,153,45
2434,486,2022-01-05,223,422,249
2435,487,2022-01-01,374,178,247
2436,487,2022-01-02,126,493,353
2437,487,2022-01-03,312,444,296
2438,487,2022-01-04,415,338,248
2439,487,2022-01-05,191,337,458
2440,488,2022-01-01,441,458,315
2441,488,2022-01-02,448,320,554
2442,488,2022-01-03,591,329,289
2443,488,2022-01-04,344,407,324
2444,488,2022-01-05,162,121,231
2445,489,2022-01-01,519,374,400
2446,489,2022-01-02,217,184,371
2447,489,2022-01-03,292,496,58
2448,489,2022-01-04,241,298,321
2449,489,2022-01-05,417,189,303
2450,490,2022-01-01,227,593,326
2451,490,2022-01-02,493,232,281
2452,490,2022-01-03,417,548,283
2453,490,2022-01-04,276,302,310
2454,490,2022-01-05,153,426,240
2455,491,2022-01-01,556,235,428
2456,491,2022-01-02,344,303,193
2457,491,2022-01-03,329,456,222
2458,491,2022-01-04,387,216,268
2459,491,2022-01-05,10,291,290
2460,492,2022-01-01,110,419,404
2461,492,2022-01-02,482,296,256
2462,492,2022-01-03,154,337,244
2463,492,2022-01-04,344,237,581
2464,492,2022-01-05,267,373,308
2465,493,2022-01-01,316,318,184
2466,493,2022-01-02,402,367,452
2467,493,2022-01-03,408,370,205
2468,493,2022-01-04,100,274,283
2469,493,2022-01-05,235,509,403
2470,494,2022-01-01,201,244,436
2471,494,2022-01-02,235,286,307
2472,494,2022-01-03,417,259,233
2473,494,2022-01-04,133,336,306
2474,494,2022-01-05,382,235,420
2475,495,2022-01-01,248,408,360
2476,495,2022-01-02,432,262,282
2477,495,2022-01-03,314,559,124
2478,495,2022-01-04,296,715,497
2479,495,2022-01-05,242,212,248
2480,496,2022-01-01,161,240,124
2481,496,2022-01-02,510,259,461
2482,496,2022-01-03,231,311,393
2483,496,2022-01-04,426,187,56
2484,496,2022-01-05,409,706,363
2485,497,2022-01-01,330,303,396
2486,497,2022-01-02,464,148,54
2487,497,2022-01-03,425,431,441
2488,497,2022-01-04,170,444,125
2489,497,2022-01-05,99,321,261
2490,498,2022-01-01,306,296,356
2491,498,2022-01-02,114,142,528
2492,498,2022-01-03,181,307,356
2493,498,2022-01-04,155,233,166
2494,498,2022-01-05,347,146,135
2495,499,2022-01-01,140,207,508
2496,499,2022-01-02,220,331,293
2497,499,2022-01-03,279,576,455
2498,499,2022-01-04,533,62,251
2499,499,2022-01-05,568,306,429
2500,500,2022-01-01,263,242,216
2501,500,2022-01-02,139,621,285
2502,500,2022-01-03,171,443,323
2503,500,2022-01-04,348,391,196
2504,500,2022-01-05,482,365,443
2505,501,2022-01-01,162,474,454
2506,501,2022-01-02,315,200,420
2507,501,2022-01-03,441,228,117
2508,501,2022-01-04,128,635,383
2509,501,2022-01-05,400,310,405
2510,502,2022-01-01,382,373,447
2511,502,2022-01-02,268,320,308
2512,502,2022-01-03,328,119,173
2513,502,2022-01-04,548,125,565
2514,502,2022-01-05,343,218,87
2515,503,2022-01-01,230,501,248
2516,503,2022-01-02,502,270,463
2517,503,2022-01-03,267,823,383
2518,503,2022-01-04,292,360,330
2519,503,2022-01-05,306,482,318
2520,504,2022-01-01,214,268,289
2521,504,2022-01-02,127,114,401
2522,504,2022-01-03,255,240,223
2523,504,2022-01-04,396,162,202
2524,504,2022-01-05,303,333,195
2525,505,2022-01-01,606,359,483
2526,505,2022-01-02,239,583,420
2527,505,2022-01-03,214,372,159
2528,505,2022-01-04,210,285,456
2529,505,2022-01-05,336,194,192
2530,506,2022-01-01,504,268,232
2531,506,2022-01-02,158,245,233
2532,506,2022-01-03,407,463,280
2533,506,2022-01-04,422,448,123
2534,506,2022-01-05,376,393,292
2535,507,2022-01-01,207,363,313
2536,507,2022-01-02,598,280,318
2537,507,2022-01-03,551,331,392
2538,507,2022-01-04,329,377,124
2539,507,2022-01-05,168,455,595
2540,508,2022-01-01,394,281,328
2541,508,2022-01-02,284,265,312
2542,508,2022-01-03,178,630,326
2543,508,2022-01-04,762,854,375
2544,508,2022-01-05,45,433,94
2545,509,2022-01-01,456,87,366
2546,509,2022-01-02,426,483,214
2547,509,2022-01-03,358,703,436
2548,509,2022-01-04,221,606,291
2549,509,2022-01-05,156,404,160
2550,510,2022-01-01,330,214,335
2551,510,2022-01-02,301,513,677
2552,510,2022-01-03,126,437,511
2553,510,2022-01-04,254,475,297
2554,510,2022-01-05,423,457,338
2555,511,2022-01-01,426,182,147
2556,511,2022-01-02,365,467,274
2557,511,2022-01-03,431,503,179
2558,511,2022-01-04,269,715,419
2559,511,2022-01-05,224,450,343
2560,512,2022-01-01,320,452,334
2561,512,2022-01-02,602,201,273
2562,512,2022-01-03,638,322,322
2563,512,2022-01-04,267,114,306
2564,512,2022-01-05,709,186,98
2565,513,2022-01-01,139,482,252
2566,513,2022-01-02,232,530,157
2567,513,2022-01-03,479,355,339
2568,513,2022-01-04,677,273,415
2569,513,2022-01-05,179,597,494
2570,514,2022-01-01,207,232,421
2571,514,2022-01-02,504,371,170
2572,514,2022-01-03,347,372,158
2573,514,2022-01-04,209,380,66
2574,514,2022-01-05,215,304,160
2575,515,2022-01-01,196,505,554
2576,515,2022-01-02,390,286,418
2577,515,2022-01-03,177,257,313
2578,515,2022-01-04,212,464,840
2579,515,2022-01-05,96,62,289
2580,516,2022-01-01,227,377,479
2581,516,2022-01-02,335,329,251
2582,516,2022-01-03,165,134,553
2583,516,2022-01-04,145,268,217
2584,516,2022-01-05,369,199,250
2585,517,2022-01-01,65,295,469
2586,517,2022-01-02,349,412,443
2587,517,2022-01-03,368,209,356
2588,517,2022-01-04,479,315,247
2589,517,2022-01-05,224,238,489
2590,518,2022-01-01,273,155,236
2591,518,2022-01-02,334,126,247
2592,518,2022-01-03,221,185,540
2593,518,2022-01-04,280,369,492
2594,518,2022-01-05,337,211,107
2595,519,2022-01-01,304,309,376
2596,519,2022-01-02,473,504,68
2597,519,2022-01-03,64,305,143
2598,519,2022-01-04,390,531,195
2599,519,2022-01-05,466,304,565
2600,520,2022-01-01,347,281,231
2601,520,2022-01-02,223,377,263
2602,520,2022-01-03,553,209,510
2603,520,2022-01-04,596,430,273
2604,520,2022-01-05,431,619,490
2605,521,2022-01-01,251,558,440
2606,521,2022-01-02,330,259,318
2607,521,2022-01-03,269,240,112
2608,521,2022-01-04,289,20,226
2609,521,2022-01-05,375,510,127
2610,522,2022-01-01,369,90,401
2611,522,2022-01-02,368,261,160
2612,522,2022-01-03,201,366,300
2613,522,2022-01-04,213,242,36
2614,522,2022-01-05,494,302,229
2615,523,2022-01-01,283,241,464
2616,523,2022-01-02,262,40,284
2617,523,2022-01-03,357,376,135
2618,523,2022-01-04,276,210,222
2619,523,2022-01-05,577,267,448
2620,524,2022-01-01,250,319,260
2621,524,2022-01-02,233,714,314
2622,524,2022-01-03,424,336,237
2623,524,2022-01-04,290,221,231
2624,524,2022-01-05,262,443,319
2625,525,2022-01-01,291,450,282
2626,525,2022-01-02,89,293,121
2627,525,2022-01-03,215,407,146
2628,525,2022-01-04,385,204,154
2629,525,2022-01-05,281,760,172
2630,526,2022-01-01,398,376,463
2631,526,2022-01-02,475,216,120
2632,526,2022-01-03,458,85,226
2633,526,2022-01-04,471,169,409
2634,526,2022-01-05,440,517,96
2635,527,2022-01-01,72,540,210
2636,527,2022-01-02,387,375,203
2637,527,2022-01-03,524,601,378
2638,527,2022-01-04,488,252,304
2639,527,2022-01-05,669,697,277
2640,528,2022-01-01,620,515,419
2641,528,2022-01-02,248,577,170
2642,528,2022-01-03,361,173,425
2643,528,2022-01-04,491,277,183
2644,528,2022-01-05,442,280,252
2645,529,2022-01-01,367,289,298
2646,529,2022-01-02,579,255,407
2647,529,2022-01-03,597,248,235
2648,529,2022-01-04,233,264,337
2649,529,2022-01-05,230,240,257
2650,530,2022-01-01,169,303,437
2651,530,2022-01-02,193,561,363
2652,530,2022-01-03,424,122,363
2653,530,2022-01-04,344,394,814
2654,530,2022-01-05,114,104,450
2655,531,2022-01-01,545,447,199
2656,531,2022-01-02,89,328,564
2657,531,2022-01-03,186,190,84
2658,531,2022-01-04,421,162,199
2659,531,2022-01-05,293,531,299
2660,532,2022-01-01,367,300,559
2661,532,2022-01-02,328,287,338
2662,532,2022-01-03,73,207,357
2663,532,2022-01-04,161,458,199
2664,532,2022-01-05,439,451,135
2665,533,2022-01-01,210,161,500
2666,533,2022-01-02,271,194,509
2667,533,2022-01-03,234,59,285
2668,533,2022-01-04,214,301,17
2669,533,2022-01-05,350,286,460
2670,534,2022-01-01,208,535,372
2671,534,2022-01-02,213,427,257
2672,534,2022-01-03,174,201,368
2673,534,2022-01-04,246,343,199
2674,534,2022-01-05,489,415,390
2675,535,2022-01-01,312,274,298
2676,535,2022-01-02,315,287,589
2677,535,2022-01-03,365,189,646
2678,535,2022-01-04,496,93,187
2679,535,2022-01-05,237,258,245
2680,536,2022-01-01,214,192,291
2681,536,2022-01-02,149,217,355
2682,536,2022-01-03,271,164,486
2683,536,2022-01-04,390,469,484
2684,536,2022-01-05,295,498,174
2685,537,2022-01-01,308,230,303
2686,537,2022-01-02,350,663,122
2687,537,2022-01-03,41,623,584
2688,537,2022-01-04,140,378,196
2689,537,2022-01-05,162,257,420
2690,538,2022-01-01,200,133,562
2691,538,2022-01-02,82,85,54
2692,538,2022-01-03,201,364,561
2693,538,2022-01-04,376,335,202
2694,538,2022-01-05,685,577,601
2695,539,2022-01-01,312,391,199
2696,539,2022-01-02,139,621,433
2697,539,2022-01-03,348,173,295
2698,539,2022-01-04,484,260,468
2699,539,2022-01-05,356,422,346
2700,540,2022-01-01,527,423,643
2701,540,2022-01-02,122,363,184
2702,540,2022-01-03,136,322,341
2703,540,2022-01-04,367,55,458
2704,540,2022-01-05,157,296,74
2705,541,2022-01-01,447,55,317
2706,541,2022-01-02,336,558,141
2707,541,2022-01-03,264,433,162
2708,541,2022-01-04,169,432,120
2709,541,2022-01-05,382,337,279
2710,542,2022-01-01,319,303,312
2711,542,2022-01-02,366,548,356
2712,542,2022-01-03,358,220,195
2713,542,2022-01-04,225,392,235
2714,542,2022-01-05,305,92,244
2715,543,2022-01-01,244,466,513
2716,543,2022-01-02,497,249,577
2717,543,2022-01-03,180,353,150
2718,543,2022-01-04,195,135,401
2719,543,2022-01-05,153,349,138
2720,544,2022-01-01,98,232,311
2721,544,2022-01-02,361,265,381
2722,544,2022-01-03,348,307,423
2723,544,2022-01-04,406,360,247
2724,544,2022-01-05,329,397,277
2725,545,2022-01-01,217,300,321
2726,545,2022-01-02,503,232,268
2727,545,2022-01-03,287,285,415
2728,545,2022-01-04,428,16,244
2729,545,2022-01-05,510,464,524
2730,546,2022-01-01,321,578,484
2731,546,2022-01-02,392,242,259
2732,546,2022-01-03,133,130,147
2733,546,2022-01-04,616,23,237
2734,546,2022-01-05,406,340,252
2735,547,2022-01-01,278,385,145
2736,547,2022-01-02,308,122,116
2737,547,2022-01-03,242,385,417
2738,547,2022-01-04,98,535,194
2739,547,2022-01-05,304,374,559
2740,548,2022-01-01,550,416,324
2741,548,2022-01-02,619,367,261
2742,548,2022-01-03,301,537,479
2743,548,2022-01-04,226,318,236
2744,548,2022-01-05,390,374,479
2745,549,2022-01-01,446,269,177
2746,549,2022-01-02,458,279,483
2747,549,2022-01-03,352,295,477
2748,549,2022-01-04,590,70,531
2749,549,2022-01-05,250,237,261
2750,550,2022-01-01,463,443,472
2751,550,2022-01-02,399,470,285
2752,550,2022-01-03,569,307,197
2753,550,2022-01-04,528,425,391
2754,550,2022-01-05,252,209,270
2755,551,2022-01-01,346,173,413
2756,551,2022-01-02,486,442,168
2757,551,2022-01-03,381,458,209
2758,551,2022-01-04,477,486,481
2759,551,2022-01-05,350,327,256
2760,552,2022-01-01,431,269,211
2761,552,2022-01-02,222,165,261
2762,552,2022-01-03,409,451,173
2763,552,2022-01-04,419,213,212
2764,552,2022-01-05,363,438,481
2765,553,2022-01-01,377,188,223
2766,553,2022-01-02,509,447,143
2767,553,2022-01-03,267,267,580
2768,553,2022-01-04,310,338,328
2769,553,2022-01-05,745,374,511
2770,554,2022-01-01,354,484,383
2771,554,2022-01-02,242,408,104
2772,554,2022-01-03,246,386,347
2773,554,2022-01-04,266,245,207
2774,554,2022-01-05,335,139,824
2775,555,2022-01-01,237,404,352
2776,555,2022-01-02,786,535,399
2777,555,2022-01-03,227,83,366
2778,555,2022-01-04,421,9,75
2779,555,2022-01-05,366,423,218
2780,556,2022-01-01,480,358,403
2781,556,2022-01-02,0,190,47
2782,556,2022-01-03,528,171,343
2783,556,2022-01-04,97,291,341
2784,556,2022-01-05,301,377,260
2785,557,2022-01-01,571,374,355
2786,557,2022-01-02,245,206,398
2787,557,2022-01-03,436,268,248
2788,557,2022-01-04,366,45,422
2789,557,2022-01-05,593,403,312
2790,558,2022-01-01,110,582,354
2791,558,2022-01-02,227,553,180
2792,558,2022-01-03,273,538,258
2793,558,2022-01-04,214,164,334
2794,558,2022-01-05,79,388,299
2795,559,2022-01-01,204,298,339
2796,559,2022-01-02,338,210,357
2797,559,2022-01-03,239,218,734
2798,559,2022-01-04,299,602,151
2799,559,2022-01-05,284,98,444
2800,560,2022-01-01,529,500,286
2801,560,2022-01-02,249,428,433
2802,560,2022-01-03,207,181,451
2803,560,2022-01-04,190,456,226
2804,560,2022-01-05,264,231,321
2805,561,2022-01-01,557,408,156
2806,561,2022-01-02,246,213,374
2807,561,2022-01-03,307,143,347
2808,561,2022-01-04,404,335,641
2809,561,2022-01-05,481,429,373
2810,562,2022-01-01,179,491,70
2811,562,2022-01-02,70,378,456
2812,562,2022-01-03,383,237,219
2813,562,2022-01-04,436,317,518
2814,562,2022-01-05,272,357,450
2815,563,2022-01-01,348,231,541
2816,563,2022-01-02,553,426,335
2817,563,2022-01-03,275,296,107
2818,563,2022-01-04,191,108,318
2819,563,2022-01-05,178,132,415
2820,564,2022-01-01,105,325,334
2821,564,2022-01-02,74,389,386
2822,564,2022-01-03,321,538,268
2823,564,2022-01-04,202,239,267
2824,564,2022-01-05,454,244,213
2825,565,2022-01-01,434,449,559
2826,565,2022-01-02,161,240,354
2827,565,2022-01-03,475,277,223
2828,565,2022-01-04,326,794,208
2829,565,2022-01-05,543,166,417
2830,566,2022-01-01,243,258,404
2831,566,2022-01-02,111,153,499
2832,566,2022-01-03,307,500,245
2833,566,2022-01-04,130,494,3
2834,566,2022-01-05,593,129,507
2835,567,2022-01-01,387,287,384
2836,567,2022-01-02,555,279,355
2837,567,2022-01-03,271,591,386
2838,567,2022-01-04,495,441,367
2839,567,2022-01-05,340,353,247
2840,568,2022-01-01,324,381,121
2841,568,2022-01-02,150,413,313
2842,568,2022-01-03,286,27,226
2843,568,2022-01-04,104,76,465
2844,568,2022-01-05,502,125,665
2845,569,2022-01-01,134,307,274
2846,569,2022-01-02,540,514,263
2847,569,2022-01-03,170,217,321
2848,569,2022-01-04,301,342,438
2849,569,2022-01-05,234,356,377
2850,570,2022-01-01,243,566,211
2851,570,2022-01-02,536,293,588
2852,570,2022-01-03,321,215,167
2853,570,2022-01-04,66,563,560
2854,570,2022-01-05,595,599,248
2855,571,2022-01-01,275,451,501
2856,571,2022-01-02,259,386,64
2857,571,2022-01-03,314,459,247
2858,571,2022-01-04,221,428,143
2859,571,2022-01-05,207,155,834
2860,572,2022-01-01,528,608,283
2861,572,2022-01-02,357,548,229
2862,572,2022-01-03,268,180,167
2863,572,2022-01-04,342,162,196
2864,572,2022-01-05,246,362,562
2865,573,2022-01-01,643,224,475
2866,573,2022-01-02,695,285,370
2867,573,2022-01-03,652,249,211
2868,573,2022-01-04,84,110,281
2869,573,2022-01-05,213,307,301
2870,574,2022-01-01,198,92,75
2871,574,2022-01-02,237,231,274
2872,574,2022-01-03,362,214,600
2873,574,2022-01-04,126,324,462
2874,574,2022-01-05,246,126,252
2875,575,2022-01-01,926,305,77
2876,575,2022-01-02,197,226,117
2877,575,2022-01-03,548,336,220
2878,575,2022-01-04,405,135,267
2879,575,2022-01-05,201,435,528
2880,576,2022-01-01,577,99,432
2881,576,2022-01-02,210,403,149
2882,576,2022-01-03,155,219,157
2883,576,2022-01-04,272,426,588
2884,576,2022-01-05,162,403,270
2885,577,2022-01-01,371,241,468
2886,577,2022-01-02,292,439,471
2887,577,2022-01-03,628,281,606
2888,577,2022-01-04,312,331,125
2889,577,2022-01-05,416,455,311
2890,578,2022-01-01,337,367,420
2891,578,2022-01-02,474,196,252
2892,578,2022-01-03,135,368,434
2893,578,2022-01-04,328,394,18
2894,578,2022-01-05,323,352,371
2895,579,2022-01-01,115,336,408
2896,579,2022-01-02,88,171,325
2897,579,2022-01-03,86,261,264
2898,579,2022-01-04,390,256,285
2899,579,2022-01-05,375,208,349
2900,580,2022-01-01,193,265,239
2901,580,2022-01-02,289,367,156
2902,580,2022-01-03,841,366,570
2903,580,2022-01-04,271,273,154
2904,580,2022-01-05,442,492,150
2905,581,2022-01-01,291,342,389
2906,581,2022-01-02,583,544,463
2907,581,2022-01-03,244,177,415
2908,581,2022-01-04,331,175,429
2909,581,2022-01-05,315,335,524
2910,582,2022-01-01,162,86,179
2911,582,2022-01-02,261,271,93
2912,582,2022-01-03,331,304,175
2913,582,2022-01-04,293,371,634
2914,582,2022-01-05,271,365,289
2915,583,2022-01-01,322,284,415
2916,583,2022-01-02,371,355,132
2917,583,2022-01-03,604,326,466
2918,583,2022-01-04,241,385,263
2919,583,2022-01-05,34,531,261
2920,584,2022-01-01,698,603,231
2921,584,2022-01-02,111,393,248
2922,584,2022-01-03,96,375,275
2923,584,2022-01-04,496,210,195
2924,584,2022-01-05,530,587,294
2925,585,2022-01-01,353,251,324
2926,585,2022-01-02,252,270,205
2927,585,2022-01-03,308,509,328
2928,585,2022-01-04,525,299,497
2929,585,2022-01-05,509,324,196
2930,586,2022-01-01,461,97,354
2931,586,2022-01-02,549,283,162
2932,586,2022-01-03,408,251,443
2933,586,2022-01-04,481,331,219
2934,586,2022-01-05,682,351,337
2935,587,2022-01-01,104,457,543
2936,587,2022-01-02,345,330,408
2937,587,2022-01-03,214,479,221
2938,587,2022-01-04,343,287,412
2939,587,2022-01-05,297,536,123
2940,588,2022-01-01,306,380,178
2941,588,2022-01-02,400,196,434
2942,588,2022-01-03,524,120,290
2943,588,2022-01-04,245,255,181
2944,588,2022-01-05,234,72,397
2945,589,2022-01-01,404,217,601
2946,589,2022-01-02,296,368,230
2947,589,2022-01-03,319,183,317
2948,589,2022-01-04,541,8,587
2949,589,2022-01-05,1,242,163
2950,590,2022-01-01,251,267,665
2951,590,2022-01-02,580,459,150
2952,590,2022-01-03,277,730,588
2953,590,2022-01-04,286,644,269
2954,590,2022-01-05,357,230,284
2955,591,2022-01-01,337,439,235
2956,591,2022-01-02,332,276,396
2957,591,2022-01-03,392,338,462
2958,591,2022-01-04,122,237,404
2959,591,2022-01-05,499,335,168
2960,592,2022-01-01,295,245,271
2961,592,2022-01-02,133,407,385
2962,592,2022-01-03,386,253,557
2963,592,2022-01-04,173,537,692
2964,592,2022-01-05,419,371,333
2965,593,2022-01-01,439,103,385
2966,593,2022-01-02,459,375,538
2967,593,2022-01-03,367,230,199
2968,593,2022-01-04,130,318,526
2969,593,2022-01-05,360,128,171
2970,594,2022-01-01,363,352,324
2971,594,2022-01-02,350,306,420
2972,594,2022-01-03,690,365,427
2973,594,2022-01-04,588,285,312
2974,594,2022-01-05,325,345,222
2975,595,2022-01-01,556,400,395
2976,595,2022-01-02,360,452,208
2977,595,2022-01-03,248,281,322
2978,595,2022-01-04,263,592,411
2979,595,2022-01-05,327,74,374
2980,596,2022-01-01,278,601,303
2981,596,2022-01-02,253,115,310
2982,596,2022-01-03,642,604,252
2983,596,2022-01-04,547,314,418
2984,596,2022-01-05,69,189,249
2985,597,2022-01-01,417,461,338
2986,597,2022-01-02,489,243,131
2987,597,2022-01-03,187,566,351
2988,597,2022-01-04,672,143,191
2989,597,2022-01-05,542,653,185
2990,598,2022-01-01,417,401,307
2991,598,2022-01-02,672,283,273
2992,598,2022-01-03,430,351,223
2993,598,2022-01-04,416,466,595
2994,598,2022-01-05,261,230,574
2995,599,2022-01-01,337,433,497
2996,599,2022-01-02,491,294,218
2997,599,2022-01-03,477,265,166
2998,599,2022-01-04,597,231,616
2999,599,2022-01-05,693,292,411
3000,600,2022-01-01,455,212,326
3001,600,2022-01-02,613,81,220
3002,600,2022-01-03,334,392,150
3003,600,2022-01-04,450,339,208
3004,600,2022-01-05,133,247,112
3005,601,2022-01-01,428,346,294
3006,601,2022-01-02,210,46,516
3007,601,2022-01-03,572,254,524
3008,601,2022-01-04,350,354,276
3009,601,2022-01-05,524,514,611
3010,602,2022-01-01,493,221,526
3011,602,2022-01-02,261,472,147
3012,602,2022-01-03,223,14,408
3013,602,2022-01-04,320,523,356
3014,602,2022-01-05,511,202,279
3015,603,2022-01-01,223,361,378
3016,603,2022-01-02,468,330,249
3017,603,2022-01-03,626,348,354
3018,603,2022-01-04,755,134,344
3019,603,2022-01-05,247,94,565
3020,604,2022-01-01,218,304,376
3021,604,2022-01-02,477,132,295
3022,604,2022-01-03,264,236,123
3023,604,2022-01-04,326,307,334
3024,604,2022-01-05,350,370,382
3025,605,2022-01-01,156,138,413
3026,605,2022-01-02,306,331,421
3027,605,2022-01-03,213,270,255
3028,605,2022-01-04,191,381,524
3029,605,2022-01-05,434,327,359
3030,606,2022-01-01,339,459,475
3031,606,2022-01-02,268,275,257
3032,606,2022-01-03,181,423,214
3033,606,2022-01-04,224,441,241
3034,606,2022-01-05,291,364,87
3035,607,2022-01-01,142,479,530
3036,607,2022-01-02,194,158,264
3037,607,2022-01-03,513,375,504
3038,607,2022-01-04,505,522,341
3039,607,2022-01-05,577,109,598
3040,608,2022-01-01,183,201,351
3041,608,2022-01-02,232,220,476
3042,608,2022-01-03,547,131,357
3043,608,2022-01-04,471,281,354
3044,608,2022-01-05,227,187,217
3045,609,2022-01-01,317,402,507
3046,609,2022-01-02,276,257,527
3047,609,2022-01-03,251,420,441
3048,609,2022-01-04,333,262,342
3049,609,2022-01-05,214,294,207
3050,610,2022-01-01,359,166,305
3051,610,2022-01-02,333,282,437
3052,610,2022-01-03,267,185,470
3053,610,2022-01-04,360,575,198
3054,610,2022-01-05,439,528,629
3055,611,2022-01-01,149,296,200
3056,611,2022-01-02,307,253,333
3057,611,2022-01-03,223,319,181
3058,611,2022-01-04,692,146,395
3059,611,2022-01-05,430,323,277
3060,612,2022-01-01,55,129,436
3061,612,2022-01-02,801,255,514
3062,612,2022-01-03,248,400,222
3063,612,2022-01-04,448,98,278
3064,612,2022-01-05,400,445,189
3065,613,2022-01-01,427,537,289
3066,613,2022-01-02,229,447,572
3067,613,2022-01-03,202,641,379
3068,613,2022-01-04,392,414,551
3069,613,2022-01-05,371,68,21
3070,614,2022-01-01,567,382,478
3071,614,2022-01-02,405,69,300
3072,614,2022-01-03,749,301,615
3073,614,2022-01-04,278,171,340
3074,614,2022-01-05,188,310,390
3075,615,2022-01-01,429,237,356
3076,615,2022-01-02,486,573,469
3077,615,2022-01-03,220,587,373
3078,615,2022-01-04,208,339,346
3079,615,2022-01-05,153,219,395
3080,616,2022-01-01,398,412,604
3081,616,2022-01-02,161,297,245
3082,616,2022-01-03,323,281,552
3083,616,2022-01-04,11,167,253
3084,616,2022-01-05,280,462,93
3085,617,2022-01-01,394,407,356
3086,617,2022-01-02,601,96,550
3087,617,2022-01-03,270,424,193
3088,617,2022-01-04,400,540,316
3089,617,2022-01-05,208,226,361
3090,618,2022-01-01,176,313,192
3091,618,2022-01-02,320,220,430
3092,618,2022-01-03,238,231,263
3093,618,2022-01-04,28,263,609
3094,618,2022-01-05,438,439,546
3095,619,2022-01-01,305,364,693
3096,619,2022-01-02,683,276,265
3097,619,2022-01-03,377,319,481
3098,619,2022-01-04,173,200,209
3099,619,2022-01-05,107,440,301
3100,620,2022-01-01,381,354,461
3101,620,2022-01-02,176,424,150
3102,620,2022-01-03,391,458,473
3103,620,2022-01-04,457,165,139
3104,620,2022-01-05,127,653,198
3105,621,2022-01-01,317,71,538
3106,621,2022-01-02,406,354,240
3107,621,2022-01-03,151,443,365
3108,621,2022-01-04,644,389,551
3109,621,2022-01-05,255,201,262
3110,622,2022-01-01,328,584,440
3111,622,2022-01-02,581,321,453
3112,622,2022-01-03,234,81,531
3113,622,2022-01-04,175,717,404
3114,622,2022-01-05,207,222,685
3115,623,2022-01-01,402,105,19
3116,623,2022-01-02,373,380,498
3117,623,2022-01-03,126,347,268
3118,623,2022-01-04,379,104,570
3119,623,2022-01-05,119,354,316
3120,624,2022-01-01,263,304,493
3121,624,2022-01-02,612,140,427
3122,624,2022-01-03,757,445,476
3123,624,2022-01-04,329,505,533
3124,624,2022-01-05,170,608,317
3125,625,2022-01-01,357,316,384
3126,625,2022-01-02,270,287,98
3127,625,2022-01-03,290,393,712
3128,625,2022-01-04,239,441,374
3129,625,2022-01-05,194,599,41
3130,626,2022-01-01,528,210,386
3131,626,2022-01-02,383,451,439
3132,626,2022-01-03,181,264,542
3133,626,2022-01-04,171,438,221
3134,626,2022-01-05,401,239,503
3135,627,2022-01-01,263,260,510
3136,627,2022-01-02,196,374,181
3137,627,2022-01-03,184,113,240
3138,627,2022-01-04,552,208,129
3139,627,2022-01-05,454,498,336
3140,628,2022-01-01,529,429,323
3141,628,2022-01-02,223,507,262
3142,628,2022-01-03,256,193,365
3143,628,2022-01-04,353,362,275
3144,628,2022-01-05,185,346,279
3145,629,2022-01-01,595,163,226
3146,629,2022-01-02,400,424,90
3147,629,2022-01-03,338,317,293
3148,629,2022-01-04,472,505,398
3149,629,2022-01-05,299,360,464
3150,630,2022-01-01,185,423,390
3151,630,2022-01-02,455,405,375
3152,630,2022-01-03,278,435,128
3153,630,2022-01-04,284,607,506
3154,630,2022-01-05,579,51,185
3155,631,2022-01-01,483,465,254
3156,631,2022-01-02,622,406,358
3157,631,2022-01-03,509,216,633
3158,631,2022-01-04,236,144,181
